PROVNUM,emp_hrs_nurse,ctr_hrs_nurse,total_hrs_nurse,emp_ctr_ratio_nurse,emp_hrs_non,ctr_hrs_non,total_hrs_non,emp_ctr_ratio_non,emp_hrs,ctr_hrs,total_hrs
345240,1768.9499999999998,52.415384615384625,1821.3653846153845,33.74867918990313,186.62000000000003,5.826923076923077,192.4469230769231,32.02719471947196,1955.57,58.242307692307705,2013.8123076923077
345241,1954.4423076923074,274.5792307692308,2229.021538461538,7.117953904295522,292.9230769230769,7.360000000000001,300.2830769230769,39.799331103678924,2247.3653846153843,281.9392307692308,2529.3046153846153
345242,739.0230769230772,161.37615384615387,900.399230769231,4.579506075151701,68.22538461538461,89.69384615384615,157.91923076923075,0.7606473302344728,807.2484615384618,251.07000000000002,1058.3184615384619
345243,1534.4376923076923,256.2353846153846,1790.673076923077,5.988391082718414,106.52615384615382,195.1776923076923,301.70384615384614,0.5457906207755456,1640.9638461538461,451.4130769230769,2092.376923076923
345245,1120.350769230769,0.0,1120.350769230769,inf,93.03999999999996,7.116153846153846,100.15615384615381,13.074478434763805,1213.390769230769,7.116153846153846,1220.5069230769227
345246,2168.530769230769,1.403846153846154,2169.934615384615,1544.706849315068,151.86230769230772,548.7315384615384,700.5938461538461,0.2767515570876049,2320.3930769230765,550.1353846153846,2870.528461538461
345247,1718.0746153846155,85.94307692307692,1804.0176923076924,19.990843671124004,853.5684615384615,9.692307692307692,863.2607692307693,88.0665873015873,2571.643076923077,95.63538461538461,2667.2784615384617
345249,2022.0184615384615,96.75230769230768,2118.770769230769,20.898917139722368,118.02153846153848,0.0,118.02153846153848,inf,2140.04,96.75230769230768,2236.7923076923075
345250,2553.348461538462,0.0,2553.348461538462,inf,655.1792307692307,7.213846153846156,662.3930769230768,90.82245681381954,3208.5276923076926,7.213846153846156,3215.7415384615388
345252,1540.2007692307693,200.98846153846162,1741.189230769231,7.663130298333235,326.34923076923076,0.0,326.34923076923076,inf,1866.5500000000002,200.98846153846162,2067.538461538462
345253,1072.2623076923073,3.0769230769230766,1075.3392307692304,348.4852499999999,147.95076923076923,390.9376923076924,538.8884615384616,0.3784510220987408,1220.2130769230766,394.01461538461547,1614.227692307692
345254,2602.288461538462,0.0,2602.288461538462,inf,638.7307692307692,1.0576923076923077,639.7884615384614,603.8909090909091,3241.019230769231,1.0576923076923077,3242.0769230769233
345255,1882.3392307692307,0.0,1882.3392307692307,inf,154.99076923076922,355.5207692307692,510.5115384615384,0.4359541907104854,2037.33,355.5207692307692,2392.850769230769
345258,1409.3415384615387,1.8461538461538463,1411.1876923076925,763.3933333333334,187.63153846153844,171.7523076923077,359.38384615384615,1.09245424985892,1596.973076923077,173.59846153846155,1770.5715384615387
345260,1942.4423076923076,0.0,1942.4423076923076,inf,583.6346153846155,8.384615384615385,592.0192307692308,69.60779816513762,2526.076923076923,8.384615384615385,2534.461538461538
345261,1300.070769230769,246.16153846153847,1546.2323076923074,5.281372457110714,287.4838461538462,17.293076923076924,304.7769230769231,16.624216004626128,1587.554615384615,263.4546153846154,1851.0092307692305
345262,868.9300000000001,405.6038461538461,1274.5338461538463,2.1423120323923497,197.70999999999998,6.326153846153846,204.03615384615384,31.252796692607,1066.64,411.92999999999995,1478.5700000000002
345263,1040.710769230769,543.7884615384614,1584.4992307692305,1.9138154684018815,132.24,212.63615384615386,344.8761538461539,0.6219074113599612,1172.950769230769,756.4246153846153,1929.3753846153845
345264,2139.592307692308,0.0,2139.592307692308,inf,612.7615384615384,210.99692307692308,823.7584615384615,2.9041254702948636,2752.3538461538465,210.99692307692308,2963.3507692307694
345265,2316.3723076923075,106.09846153846152,2422.470769230769,21.83228931036483,389.17999999999995,6.75923076923077,395.93923076923073,57.57755775577556,2705.5523076923073,112.85769230769229,2818.4099999999994
345266,1784.4938461538468,123.30615384615386,1907.8000000000006,14.47205829143221,0.0,0.0,0.0,,1784.4938461538468,123.30615384615386,1907.8000000000006
345267,1367.922307692308,0.0,1367.922307692308,inf,221.52307692307696,5.3076923076923075,226.83076923076928,41.73623188405798,1589.4453846153851,5.3076923076923075,1594.7530769230775
345268,1838.3846153846152,39.87307692307692,1878.2576923076922,46.10591299315134,140.65384615384613,199.49384615384614,340.1476923076923,0.7050535586214342,1979.0384615384614,239.36692307692306,2218.4053846153847
345269,1996.0192307692307,7.096153846153846,2003.1153846153845,281.2818428184282,162.82692307692304,257.3230769230769,420.1499999999999,0.6327723305034079,2158.846153846154,264.41923076923075,2423.2653846153844
345270,1492.4038461538462,137.04076923076926,1629.4446153846154,10.890217958720873,326.97769230769234,5.296153846153846,332.2738461538462,61.73870733478577,1819.3815384615386,142.3369230769231,1961.7184615384617
345273,974.5707692307692,0.0,974.5707692307692,inf,416.87461538461537,227.1207692307692,643.9953846153846,1.835475534873009,1391.4453846153847,227.1207692307692,1618.5661538461538
345277,1541.4999999999998,153.89307692307693,1695.3930769230767,10.016694908053042,247.85692307692307,30.62769230769231,278.4846153846154,8.092575848904962,1789.3569230769228,184.52076923076925,1973.877692307692
345278,929.0384615384614,0.0,929.0384615384614,inf,42.53846153846153,41.78384615384616,84.3223076923077,1.0180599790128682,971.576923076923,41.78384615384616,1013.3607692307692
345279,2881.3015384615387,99.66230769230768,2980.9638461538466,28.91064440688171,0.0,0.0,0.0,,2881.3015384615387,99.66230769230768,2980.9638461538466
345280,2058.326923076923,0.0,2058.326923076923,inf,193.59615384615384,215.64076923076925,409.23692307692306,0.897771578800926,2251.9230769230767,215.64076923076925,2467.563846153846
345281,1460.9030769230767,0.0,1460.9030769230767,inf,160.7246153846154,157.0192307692308,317.7438461538462,1.02359828536436,1621.627692307692,157.0192307692308,1778.6469230769228
345282,2119.040000000001,0.0,2119.040000000001,inf,155.2246153846154,289.8630769230769,445.0876923076923,0.5355101347585863,2274.2646153846163,289.8630769230769,2564.127692307693
345283,1032.7223076923078,1361.5161538461539,2394.2384615384617,0.7585090377186972,205.15384615384613,204.56692307692302,409.7207692307692,1.0028691005764525,1237.876153846154,1566.083076923077,2803.959230769231
345284,1971.4538461538466,339.41923076923075,2310.8730769230774,5.808315108386499,300.2269230769231,5.4423076923076925,305.66923076923075,55.16537102473498,2271.68076923077,344.86153846153843,2616.542307692308
345285,1057.1084615384616,478.2099999999999,1535.3184615384616,2.210552814743443,116.76153846153846,156.92307692307696,273.6846153846154,0.7440686274509802,1173.8700000000001,635.1330769230769,1809.003076923077
345286,1379.751538461538,767.8261538461539,2147.577692307692,1.796958245756751,176.3576923076923,165.93307692307692,342.29076923076923,1.0628242155085692,1556.1092307692304,933.7592307692308,2489.8684615384614
345288,1007.3799999999999,19.902307692307694,1027.2823076923075,50.61624086885942,394.1161538461538,191.2,585.3161538461538,2.061276955262311,1401.4961538461537,211.10230769230768,1612.5984615384614
345289,1317.5,0.0,1317.5,inf,129.46153846153848,152.0769230769231,281.53846153846155,0.8512898330804249,1446.9615384615386,152.0769230769231,1599.0384615384617
345291,2676.7884615384614,0.0,2676.7884615384614,inf,133.98076923076923,336.48692307692306,470.4676923076923,0.39817526341176823,2810.7692307692305,336.48692307692306,3147.2561538461537
345292,1496.8284615384619,0.0,1496.8284615384619,inf,136.80769230769232,279.38384615384615,416.19153846153847,0.4896764583602929,1633.6361538461542,279.38384615384615,1913.0200000000004
345293,1650.3661538461538,0.0,1650.3661538461538,inf,166.45153846153843,196.1330769230769,362.58461538461535,0.8486663293760515,1816.8176923076921,196.1330769230769,2012.950769230769
345294,1634.230769230769,218.63923076923078,1852.87,7.474554147858607,165.61538461538458,231.07153846153844,396.686923076923,0.7167277533098307,1799.8461538461536,449.7107692307692,2249.556923076923
345296,1971.4792307692305,259.7023076923078,2231.1815384615384,7.591304244800996,152.92538461538462,419.6961538461538,572.6215384615384,0.3643716608168914,2124.404615384615,679.3984615384616,2803.803076923077
345297,1251.1692307692308,38.346153846153854,1289.5153846153846,32.62828485456369,98.85384615384616,219.2530769230769,318.10692307692307,0.4508664030677581,1350.023076923077,257.59923076923076,1607.622307692308
345298,1774.9815384615385,0.0,1774.9815384615385,inf,385.20538461538456,0.0,385.20538461538456,inf,2160.186923076923,0.0,2160.186923076923
345301,2360.0192307692305,247.76923076923077,2607.7884615384614,9.525069854082581,224.17307692307693,221.94,446.11307692307696,1.0100616244168557,2584.1923076923076,469.70923076923077,3053.9015384615386
345302,1747.384615384615,167.10230769230768,1914.4869230769227,10.456974769026804,419.88307692307694,30.500769230769233,450.38384615384615,13.766311064033694,2167.267692307692,197.6030769230769,2364.870769230769
345303,1742.3476923076926,165.93153846153848,1908.2792307692312,10.500400999485423,503.6623076923077,14.884615384615385,518.5469230769231,33.83777777777778,2246.01,180.81615384615387,2426.8261538461543
345304,1269.1815384615386,0.5769230769230769,1269.7584615384617,2199.914666666667,113.71153846153848,90.96615384615384,204.67769230769233,1.2500422811527536,1382.8930769230772,91.54307692307692,1474.4361538461542
345305,1774.890769230769,0.0,1774.890769230769,inf,147.25076923076924,163.9723076923077,311.223076923077,0.8980221801054586,1922.1415384615382,163.9723076923077,2086.1138461538458
345306,1361.826923076923,0.0,1361.826923076923,inf,384.2115384615384,0.0,384.2115384615384,inf,1746.0384615384614,0.0,1746.0384615384614
345307,832.783076923077,1.1284615384615386,833.9115384615386,737.9809134287661,63.56923076923077,1.5615384615384615,65.13076923076923,40.70935960591133,896.3523076923078,2.6900000000000004,899.0423076923079
345309,803.0615384615385,24.95384615384615,828.0153846153846,32.18187422934649,219.00307692307695,0.0,219.00307692307695,inf,1022.0646153846154,24.95384615384615,1047.0184615384617
345310,2543.313076923077,0.0,2543.313076923077,inf,122.46153846153848,155.0669230769231,277.52846153846156,0.7897334649555775,2665.7746153846156,155.0669230769231,2820.8415384615387
345311,1311.4538461538464,357.6769230769232,1669.1307692307696,3.6665878102283966,157.54615384615386,18.365384615384617,175.91153846153847,8.578429319371727,1469.0000000000002,376.0423076923078,1845.042307692308
345312,828.1830769230769,717.1392307692305,1545.3223076923073,1.1548427995421986,330.06769230769237,4.16923076923077,334.2369230769231,79.16752767527674,1158.2507692307693,721.3084615384613,1879.5592307692305
345313,1228.7630769230768,115.75,1344.5130769230768,10.615663731516863,114.65384615384616,120.07307692307693,234.72692307692307,0.9548672282904642,1343.416923076923,235.82307692307694,1579.24
345314,2173.6346153846152,0.0,2173.6346153846152,inf,0.0,0.0,0.0,,2173.6346153846152,0.0,2173.6346153846152
345317,1476.8461538461538,182.87461538461542,1659.7207692307693,8.07573074447814,425.17307692307696,4.811538461538461,429.98461538461544,88.36530775379697,1902.0192307692307,187.6861538461539,2089.7053846153844
345319,1564.480769230769,42.71153846153846,1607.1923076923076,36.62899594777127,105.07692307692308,209.24692307692305,314.32384615384615,0.502167112097963,1669.5576923076922,251.9584615384615,1921.5161538461537
345321,1479.1815384615384,379.96153846153845,1859.143076923077,3.8929770219657858,142.14384615384617,361.47153846153856,503.61538461538476,0.3932366203956902,1621.3253846153846,741.433076923077,2362.7584615384617
345322,2221.478461538461,13.596153846153847,2235.074615384615,163.39021216407352,504.1984615384615,14.288461538461537,518.4869230769231,35.287106325706596,2725.6769230769223,27.884615384615383,2753.5615384615376
345323,1293.9330769230767,179.8176923076923,1473.750769230769,7.195805153082394,346.9807692307692,5.938461538461538,352.91923076923075,58.429404145077726,1640.913846153846,185.75615384615384,1826.6699999999998
345325,1957.549230769231,0.0,1957.549230769231,inf,0.0,0.0,0.0,,1957.549230769231,0.0,1957.549230769231
345326,348.40615384615387,1.0307692307692307,349.4369230769231,338.0059701492538,232.11153846153846,0.0,232.11153846153846,inf,580.5176923076923,1.0307692307692307,581.5484615384615
345328,1677.6469230769228,0.0,1677.6469230769228,inf,281.01,290.9107692307692,571.9207692307691,0.9659663021174879,1958.6569230769228,290.9107692307692,2249.567692307692
345329,1846.553846153846,0.0,1846.553846153846,inf,130.6592307692308,218.54615384615386,349.2053846153847,0.5978564640456162,1977.2130769230769,218.54615384615386,2195.7592307692307
345331,1690.311538461539,26.615384615384613,1716.9269230769235,63.50881502890176,180.62615384615384,254.89230769230767,435.5184615384615,0.7086371318203767,1870.9376923076927,281.5076923076923,2152.445384615385
345332,1648.3653846153845,468.2423076923076,2116.607692307692,3.5203256039361612,294.6730769230769,4.242307692307692,298.9153846153846,69.46056210335448,1943.0384615384614,472.48461538461527,2415.5230769230766
345333,1018.559230769231,433.053846153846,1451.613076923077,2.3520382968897113,340.20692307692303,20.095384615384614,360.30230769230764,16.92960496095544,1358.766153846154,453.1492307692306,1811.9153846153847
345335,2351.561538461538,556.9807692307692,2908.542307692307,4.2219797672893,201.98076923076923,351.51692307692304,553.4976923076922,0.5745975683411676,2553.542307692307,908.4976923076922,3462.039999999999
345336,1407.5592307692305,132.98615384615383,1540.5453846153844,10.584253999838038,368.96000000000004,48.985384615384625,417.9453846153847,7.532042524457844,1776.5192307692305,181.97153846153844,1958.4907692307688
345337,2759.633846153846,0.0,2759.633846153846,inf,188.78076923076924,354.36538461538464,543.1461538461539,0.5327291474466814,2948.4146153846154,354.36538461538464,3302.78
345339,905.5576923076923,278.2207692307693,1183.7784615384617,3.2548170102879,198.66692307692307,5.883846153846153,204.55076923076922,33.764805856974775,1104.2246153846154,284.10461538461544,1388.329230769231
345340,2102.5576923076924,0.0,2102.5576923076924,inf,475.9823076923077,5.515384615384616,481.4976923076923,86.30083682008367,2578.54,5.515384615384616,2584.0553846153844
345341,2589.703076923078,40.18076923076923,2629.883846153847,64.45130659519482,135.24846153846153,244.3638461538462,379.6123076923077,0.5534716516669655,2724.9515384615393,284.54461538461544,3009.496153846155
345342,1346.9976923076924,0.0,1346.9976923076924,inf,158.2423076923077,144.69923076923078,302.94153846153847,1.0935946711746911,1505.2400000000002,144.69923076923078,1649.939230769231
345343,2269.096153846154,65.3923076923077,2334.4884615384617,34.69974120691683,615.4399999999999,8.22923076923077,623.6692307692307,74.78706300243036,2884.536153846154,73.62153846153846,2958.1576923076923
345344,879.906923076923,346.0976923076922,1226.0046153846151,2.542365761556875,120.94846153846152,188.6723076923077,309.6207692307692,0.6410504170845666,1000.8553846153845,534.77,1535.6253846153845
345345,826.7961538461539,95.66153846153847,922.4576923076924,8.642931810871662,75.8123076923077,147.22153846153844,223.03384615384613,0.5149539156059942,902.6084615384616,242.8830769230769,1145.4915384615385
345348,1917.1084615384616,0.0,1917.1084615384616,inf,177.6123076923077,234.4746153846154,412.0869230769231,0.7574905599097164,2094.7207692307693,234.4746153846154,2329.1953846153847
345349,2749.604615384615,2.4646153846153847,2752.06923076923,1115.6323345817727,605.8807692307693,333.2453846153847,939.126153846154,1.8181220121924473,3355.485384615384,335.7100000000001,3691.1953846153842
345350,1889.3461538461538,126.74076923076922,2016.086923076923,14.90716969222459,508.5769230769231,6.057692307692308,514.6346153846154,83.95555555555555,2397.923076923077,132.79846153846154,2530.721538461539
345351,1406.6153846153848,203.39153846153843,1610.0069230769232,6.915800899364244,152.98076923076923,234.01923076923075,387.0,0.6537102473498234,1559.596153846154,437.4107692307692,1997.0069230769232
345353,2115.423076923077,0.0,2115.423076923077,inf,187.44230769230768,259.0192307692308,446.46153846153845,0.7236617417774147,2302.8653846153848,259.0192307692308,2561.8846153846157
345354,1114.356923076923,509.4038461538462,1623.7607692307693,2.187570689720261,118.75076923076924,162.98615384615385,281.73692307692306,0.7285942175361758,1233.1076923076923,672.3900000000001,1905.4976923076924
345355,1187.266923076923,62.442307692307686,1249.7092307692305,19.013821989528797,122.6376923076923,187.89769230769232,310.5353846153846,0.6526833342203407,1309.9046153846152,250.34,1560.2446153846151
345356,1460.2307692307693,0.0,1460.2307692307693,inf,141.21153846153845,171.43,312.64153846153846,0.8237271099663912,1601.4423076923076,171.43,1772.8723076923077
345357,1611.335384615384,0.0,1611.335384615384,inf,278.8,0.0,278.8,inf,1890.135384615384,0.0,1890.135384615384
345358,1087.1807692307693,66.16153846153847,1153.3423076923077,16.432217184048366,212.56692307692308,0.0,212.56692307692308,inf,1299.7476923076924,66.16153846153847,1365.9092307692308
345359,1659.47,727.5307692307691,2387.000769230769,2.2809619471552884,141.97153846153844,345.4823076923077,487.45384615384614,0.41093721820331436,1801.4415384615386,1073.0130769230768,2874.4546153846154
345362,1206.6876923076923,718.0561538461538,1924.743846153846,1.680492097789652,394.97384615384624,5.422307692307691,400.39615384615394,72.84238899134633,1601.6615384615384,723.4784615384615,2325.14
345363,1273.390769230769,391.28846153846155,1664.6792307692303,3.2543529758686773,305.0999999999999,148.9376923076923,454.03769230769217,2.0485076361307515,1578.4907692307688,540.2261538461538,2118.7169230769227
345365,1645.0176923076924,7.923076923076923,1652.9407692307693,207.6235922330097,337.45307692307694,18.51923076923077,355.9723076923077,18.22176531671859,1982.4707692307693,26.442307692307693,2008.913076923077
345366,1752.630769230769,268.6153846153846,2021.2461538461534,6.524684994272623,159.75923076923075,324.7453846153847,484.5046153846155,0.4919522750367742,1912.3899999999996,593.3607692307693,2505.750769230769
345367,778.4153846153844,104.49307692307696,882.9084615384613,7.44944457122665,102.09615384615387,6.326923076923077,108.42307692307695,16.136778115501524,880.5115384615383,110.82000000000004,991.3315384615383
345369,1925.1299999999999,0.0,1925.1299999999999,inf,443.5692307692308,0.0,443.5692307692308,inf,2368.699230769231,0.0,2368.699230769231
345370,1404.223076923077,342.93846153846147,1747.1615384615386,4.094679467049483,143.68461538461537,8.038461538461538,151.72307692307692,17.874641148325356,1547.9076923076925,350.976923076923,1898.8846153846155
345371,2126.0561538461534,0.0,2126.0561538461534,inf,320.8738461538462,0.0,320.8738461538462,inf,2446.9299999999994,0.0,2446.9299999999994
345372,1715.3838461538462,293.7307692307692,2009.1146153846155,5.839986905853084,159.81153846153848,385.9907692307691,545.8023076923075,0.4140294307556181,1875.1953846153847,679.7215384615383,2554.916923076923
345373,1210.9538461538461,107.77384615384614,1318.7276923076922,11.236064122878394,235.31230769230768,7.769230769230768,243.08153846153846,30.28772277227723,1446.2661538461539,115.54307692307691,1561.809230769231
345375,991.52,8.383076923076924,999.9030769230769,118.2763809873371,97.1230769230769,93.34307692307692,190.46615384615382,1.0404957724193624,1088.643076923077,101.72615384615385,1190.3692307692309
345377,1587.268461538461,0.0,1587.268461538461,inf,340.3384615384615,17.73076923076923,358.0692307692307,19.194793926247286,1927.6069230769226,17.73076923076923,1945.337692307692
345378,1385.7653846153844,0.0,1385.7653846153844,inf,279.2923076923077,0.0,279.2923076923077,inf,1665.0576923076922,0.0,1665.0576923076922
345380,3048.297692307693,0.0,3048.297692307693,inf,188.9046153846154,638.5892307692308,827.4938461538461,0.29581553568804314,3237.2023076923083,638.5892307692308,3875.791538461539
345381,1945.3846153846157,58.211538461538446,2003.596153846154,33.419226957383565,159.92307692307693,204.68615384615384,364.60923076923075,0.7813087202922299,2105.307692307693,262.8976923076923,2368.205384615385
345383,2775.4961538461534,0.0,2775.4961538461534,inf,219.6,373.9946153846154,593.5946153846154,0.5871742291641385,2995.0961538461534,373.9946153846154,3369.0907692307687
345384,1003.6446153846153,0.0,1003.6446153846153,inf,287.51461538461535,0.0,287.51461538461535,inf,1291.1592307692308,0.0,1291.1592307692308
345385,1049.2746153846156,17.40923076923077,1066.6838461538464,60.271164722516794,96.89153846153846,206.66,303.5515384615385,0.46884514885095546,1146.166153846154,224.06923076923076,1370.2353846153846
345386,415.4615384615383,0.0,415.4615384615383,inf,25.46076923076923,0.0,25.46076923076923,inf,440.9223076923075,0.0,440.9223076923075
345388,1791.3869230769233,0.0,1791.3869230769233,inf,103.14692307692307,149.51,252.65692307692308,0.6898998266130899,1894.5338461538463,149.51,2044.0438461538463
345389,2469.270769230769,0.0,2469.270769230769,inf,546.6646153846153,39.96153846153845,586.6261538461538,13.679769008662177,3015.9353846153845,39.96153846153845,3055.896923076923
345390,1303.2915384615385,27.375384615384615,1330.666923076923,47.608154434078905,371.52461538461534,187.16999999999996,558.6946153846153,1.9849581417140323,1674.8161538461538,214.54538461538456,1889.3615384615384
345391,2188.966153846153,0.0,2188.966153846153,inf,195.15846153846155,322.4315384615385,517.59,0.6052710056517663,2384.124615384614,322.4315384615385,2706.5561538461525
345392,1097.5961538461538,0.0,1097.5961538461538,inf,150.07692307692307,138.07692307692307,288.15384615384613,1.086908077994429,1247.673076923077,138.07692307692307,1385.75
345393,1773.1846153846152,48.592307692307685,1821.776923076923,36.491055880956154,537.1438461538461,11.634615384615383,548.7784615384614,46.16773553719008,2310.3284615384614,60.22692307692307,2370.5553846153844
345394,963.2076923076924,0.0,963.2076923076924,inf,265.5769230769231,12.923076923076923,278.5,20.550595238095237,1228.7846153846153,12.923076923076923,1241.7076923076922
345395,1870.673076923077,0.0,1870.673076923077,inf,109.62153846153846,220.37538461538463,329.9969230769231,0.4974309569685292,1980.2946153846153,220.37538461538463,2200.67
345396,676.5946153846154,129.75,806.3446153846154,5.214602045353491,103.68846153846152,183.24230769230766,286.9307692307692,0.5658543752492496,780.2830769230769,312.9923076923077,1093.2753846153846
345397,1101.2153846153847,0.0,1101.2153846153847,inf,275.9223076923077,20.76846153846154,296.69076923076926,13.285640208896625,1377.1376923076923,20.76846153846154,1397.9061538461538
345400,2509.076923076923,31.692307692307693,2540.7692307692305,79.16990291262135,200.96153846153845,490.2815384615384,691.2430769230768,0.40989007885579093,2710.0384615384614,521.9738461538461,3232.0123076923073
345401,2459.1015384615384,8.0,2467.1015384615384,307.3876923076923,139.56307692307695,525.1284615384616,664.6915384615386,0.26576940147978445,2598.6646153846154,533.1284615384616,3131.793076923077
345403,1457.4292307692308,263.4123076923076,1720.8415384615384,5.532882056793096,196.3723076923077,258.22615384615386,454.59846153846155,0.7604663771172555,1653.8015384615385,521.6384615384615,2175.44
345404,998.4523076923074,7.36923076923077,1005.8215384615381,135.48935281837154,212.55461538461535,3.3076923076923075,215.86230769230767,64.2606976744186,1211.0069230769227,10.676923076923078,1221.6838461538457
345405,1560.0761538461545,48.197692307692314,1608.2738461538468,32.36827489346762,460.88692307692327,2.380000000000001,463.26692307692326,193.64996767937947,2020.9630769230778,50.57769230769232,2071.54076923077
345406,688.2715384615385,345.0138461538462,1033.2853846153848,1.9949099032814734,86.51076923076923,172.5853846153846,259.0961538461538,0.5012635885916001,774.7823076923078,517.5992307692309,1292.3815384615386
345407,524.2923076923079,78.76923076923075,603.0615384615386,6.656054687500005,85.39153846153845,0.3076923076923077,85.69923076923075,277.5224999999999,609.6838461538463,79.07692307692305,688.7607692307694
345408,3015.7323076923076,0.0,3015.7323076923076,inf,922.2253846153847,16.456153846153846,938.6815384615385,56.041368671995514,3937.957692307692,16.456153846153846,3954.413846153846
345409,1192.4576923076916,180.70923076923077,1373.1669230769223,6.598764696367301,216.2546153846154,24.505384615384614,240.76,8.82477948331607,1408.712307692307,205.2146153846154,1613.9269230769223
345410,2165.2915384615385,115.90384615384615,2281.1953846153847,18.68179193628671,256.2523076923077,256.0730769230768,512.3253846153846,1.0006999203953202,2421.543846153846,371.97692307692296,2793.520769230769
345411,1045.826923076923,302.42769230769227,1348.2546153846154,3.4581056883272803,361.5230769230769,4.7384615384615385,366.26153846153846,76.29545454545455,1407.35,307.1661538461538,1714.5161538461537
345413,1514.1784615384615,0.0,1514.1784615384615,inf,493.7446153846154,199.24461538461537,692.9892307692307,2.478082604297771,2007.923076923077,199.24461538461537,2207.167692307692
345414,2096.473846153846,334.01769230769236,2430.4915384615383,6.276535328621467,176.02769230769232,258.02076923076925,434.04846153846154,0.6822229576032938,2272.501538461538,592.0384615384617,2864.54
345415,1662.4423076923076,0.0,1662.4423076923076,inf,152.30769230769232,355.4607692307692,507.7684615384615,0.42847961151181896,1814.75,355.4607692307692,2170.210769230769
345416,1010.3076923076924,0.0,1010.3076923076924,inf,120.36538461538461,38.46153846153846,158.82692307692307,3.1295,1130.673076923077,38.46153846153846,1169.1346153846155
345417,2242.137692307692,147.11307692307693,2389.2507692307686,15.24091358295816,530.7076923076922,1.4807692307692308,532.1884615384615,358.3999999999999,2772.8453846153843,148.59384615384616,2921.4392307692306
345418,886.7915384615386,803.6546153846156,1690.4461538461542,1.103448572913546,130.5453846153846,205.10153846153844,335.64692307692303,0.6364914938942062,1017.3369230769232,1008.756153846154,2026.0930769230772
345419,1698.9015384615382,40.60153846153847,1739.5030769230766,41.843279906028556,432.3869230769231,2.6923076923076925,435.0792307692308,160.60085714285714,2131.2884615384614,43.29384615384616,2174.5823076923075
345420,2002.6307692307687,489.16461538461544,2491.795384615384,4.093981261617135,404.45846153846156,3.3569230769230765,407.81538461538463,120.48487626031167,2407.08923076923,492.5215384615385,2899.6107692307687
345421,2609.458461538461,170.92000000000002,2780.378461538461,15.267133521755563,383.6507692307693,29.115384615384617,412.76615384615394,13.176908850726553,2993.10923076923,200.03538461538463,3193.144615384615
345423,943.1576923076925,140.9653846153846,1084.1230769230772,6.6907042099806295,92.07692307692307,247.20153846153846,339.27846153846156,0.37247714415518945,1035.2346153846156,388.16692307692307,1423.4015384615386
345425,887.9269230769232,0.0,887.9269230769232,inf,0.0,0.0,0.0,,887.9269230769232,0.0,887.9269230769232
345426,1007.5515384615381,0.0,1007.5515384615381,inf,141.46076923076922,152.4307692307692,293.8915384615384,0.9280329027048851,1149.0123076923073,152.4307692307692,1301.4430769230764
345428,1444.7284615384617,296.73384615384623,1741.462307692308,4.868768697148959,260.03615384615387,27.69230769230769,287.72846153846154,9.390194444444447,1704.7646153846156,324.4261538461539,2029.1907692307695
345429,1641.2230769230769,0.0,1641.2230769230769,inf,151.63153846153844,189.59461538461537,341.2261538461538,0.7997671144506701,1792.8546153846153,189.59461538461537,1982.4492307692306
345432,812.9707692307693,26.126923076923077,839.0976923076923,31.11620786103342,177.5276923076923,136.85076923076923,314.3784615384615,1.2972356188099332,990.4984615384616,162.9776923076923,1153.476153846154
345433,1745.2615384615385,0.0,1745.2615384615385,inf,147.7192307692308,172.03153846153847,319.75076923076927,0.8586752876261509,1892.9807692307693,172.03153846153847,2065.012307692308
345434,2798.307692307692,1344.1153846153845,4142.423076923076,2.0818954416688125,243.90384615384613,521.4423076923077,765.3461538461538,0.46774847870182545,3042.211538461538,1865.5576923076924,4907.7692307692305
345436,1439.6915384615388,0.0,1439.6915384615388,inf,119.61076923076924,307.83076923076925,427.44153846153847,0.38856014793342997,1559.302307692308,307.83076923076925,1867.1330769230772
345437,1425.4669230769232,0.0,1425.4669230769232,inf,249.98076923076928,0.0,249.98076923076928,inf,1675.4476923076925,0.0,1675.4476923076925
345438,1565.0653846153846,254.0769230769231,1819.1423076923077,6.159809264305177,338.5615384615384,37.61538461538461,376.176923076923,9.000613496932514,1903.626923076923,291.69230769230774,2195.3192307692307
345439,1710.4976923076922,0.0,1710.4976923076922,inf,136.39923076923077,264.1984615384615,400.5976923076923,0.5162756436012556,1846.896923076923,264.1984615384615,2111.0953846153843
345441,911.5384615384617,517.3076923076924,1428.846153846154,1.762081784386617,144.25000000000003,259.3976923076923,403.6476923076923,0.5560959263619569,1055.7884615384617,776.7053846153847,1832.4938461538463
345442,1054.1746153846154,0.6153846153846154,1054.79,1713.03375,133.03076923076924,200.24538461538458,333.2761538461538,0.6643387536061526,1187.2053846153847,200.8607692307692,1388.0661538461538
345443,2199.1846153846154,1446.1230769230767,3645.3076923076924,1.5207451222366435,406.5384615384615,328.68307692307695,735.2215384615384,1.2368706820692363,2605.723076923077,1774.8061538461536,4380.529230769231
345445,2899.250769230768,0.0,2899.250769230768,inf,165.3976923076923,274.55384615384617,439.95153846153846,0.6024235122716575,3064.6484615384607,274.55384615384617,3339.202307692307
345446,2338.258461538462,27.692307692307693,2365.9507692307698,84.43711111111114,161.7723076923077,525.6715384615384,687.443846153846,0.3077440870505566,2500.0307692307697,553.3638461538461,3053.394615384616
