county_from,county_to,distance
123,59,54.3508745042571
125,59,73.3981213674684
127,59,142.93088530606
129,59,193.577203342567
131,59,178.621922998188
133,59,189.268217557724
135,59,80.0863060865569
137,59,224.57960871458
139,59,240.172510446483
141,59,178.964194288845
143,59,231.782916070506
145,59,93.4718047367719
147,59,179.262574419456
149,59,101.754096894138
151,59,43.9507917682731
153,59,78.1401017205649
155,59,120.650829924324
157,59,52.6254141997286
159,59,20.0697417807099
161,59,85.43216722127
163,59,138.332422898768
165,59,96.2551399698306
167,59,45.7183885349504
169,59,36.9124866432368
171,59,34.5295051354183
173,59,165.786278435845
175,59,137.126996662984
177,59,244.99868318505
179,59,64.8032697272429
181,59,122.981323561741
183,59,106.377688779664
185,59,140.042630215801
187,59,222.304868981536
189,59,68.5281789064726
191,59,147.76161201077
193,59,39.7992954379172
195,59,147.807804096395
197,59,17.2676438602345
199,59,98.6103593677082
1,101,68.4430763512081
3,101,160.134044900104
5,101,168.616549266048
7,101,105.136672947406
9,101,186.337410256445
11,101,202.834276300704
13,101,85.8237050024013
15,101,87.3686303984146
17,101,64.4075509023644
19,101,102.199127765192
21,101,234.074807435409
23,101,188.188885888505
25,101,123.31843129717
27,101,180.014256262827
29,101,135.997682534796
31,101,113.346709276887
33,101,81.2953344865325
35,101,160.289597107106
37,101,51.401334076524
39,101,321.997164976946
41,101,107.604389297224
43,101,305.343375028659
45,101,180.014626360382
47,101,87.9025572053866
49,101,77.4069683871736
51,101,41.2517420085965
53,101,148.106775184266
55,101,146.262223585629
57,101,105.075925474445
59,101,125.356681387797
61,101,46.9008937771855
63,101,46.1098194759815
65,101,51.1632643551982
67,101,114.174563628786
69,101,39.9964382220242
71,101,158.974825721922
73,101,113.061441172825
75,101,307.766772056799
77,101,56.7180437016835
79,101,38.6272544258189
81,101,88.7276887415921
83,101,65.0829295892632
85,101,30.1006314816036
87,101,258.941661949704
89,101,231.842198690171
91,101,97.2535193919448
93,101,60.084443231504
95,101,124.783965655107
97,101,142.19674077173
99,101,268.704402381474
103,101,66.0055399752191
105,101,45.3547951646624
107,101,45.2230270760037
109,101,160.760097017357
111,101,207.106757881389
113,101,285.966569051581
115,101,245.036416101657
117,101,73.9535153369794
119,101,140.162109736423
121,101,215.606135251235
123,101,87.3749792901929
125,101,64.2501785130511
127,101,37.8301549947369
129,101,96.4920552861307
131,101,82.9134646449284
133,101,71.1886593425845
135,101,56.7111640586093
137,101,99.2241624684246
139,101,128.867013007089
141,101,74.277770161611
143,101,119.14912516637
145,101,68.9756418596309
147,101,56.1811736299807
149,101,214.647010078546
151,101,81.9597260499733
153,101,85.5292045837033
155,101,73.2733103876146
157,101,99.3092033286676
159,101,121.584936160242
161,101,200.057089091708
163,101,36.124843372926
165,101,78.0690787452883
167,101,107.183666290672
169,101,121.442605590075
171,101,143.887279187455
173,101,286.628419019725
175,101,251.562785586127
177,101,125.996519122234
179,101,127.247678502987
181,101,58.9114370289401
183,101,24.8576759389304
185,101,62.9204459705401
187,101,103.303853754809
189,101,193.665808510904
191,101,22.9051603862907
193,101,163.885257146311
195,101,28.4212414232352
197,101,136.213963459939
199,101,222.390790076263
1,159,68.9032782722888
3,159,41.4133723056951
5,159,67.8187599782029
7,159,51.5241636896794
9,159,77.400174717673
11,159,83.6687962809437
13,159,207.301684529754
15,159,201.647661410725
17,159,133.533803170214
19,159,170.889044722343
21,159,112.627897077212
23,159,66.6726689277195
25,159,17.4370774274039
27,159,60.4560471152502
29,159,248.669418322239
31,159,231.952818329487
33,159,84.5968365716102
35,159,38.7076624229806
37,159,71.6461473571937
39,159,202.172579442743
41,159,222.183660152649
43,159,186.307294232903
45,159,61.743309372723
47,159,143.238567824013
49,159,197.251053545353
51,159,103.917863690811
53,159,261.152276043695
55,159,267.200487849081
57,159,20.8783450716
59,159,20.0697417807099
61,159,154.066897756314
63,159,96.2725534037983
65,159,164.944307351848
67,159,37.1867304220178
69,159,129.325830260111
71,159,43.7823807047356
73,159,220.655276354535
75,159,187.027995545189
77,159,113.977928661781
79,159,160.199299914752
81,159,51.2375160157449
83,159,166.577374784932
85,159,94.8767835089725
87,159,137.614686723491
89,159,111.916065236028
91,159,204.292711833979
93,159,84.1446678896632
95,159,246.330279081499
97,159,22.738588323325
99,159,148.622848397408
101,159,121.584936160242
103,159,183.463649523828
105,159,76.8885786068
107,159,164.819971200143
109,159,40.7013659964641
111,159,85.5300398280081
113,159,166.558343583891
115,159,123.631106381158
117,159,191.87370562162
119,159,32.1937555628512
121,159,95.3386246221798
123,159,40.6699888842374
125,159,63.0248867614511
127,159,143.986983560693
129,159,181.133612701325
131,159,182.888245783533
133,159,181.021471228601
135,159,83.9946893120958
137,159,220.051652633533
139,159,242.415748634458
141,159,168.213092921169
143,159,233.593710889512
145,159,101.315522881079
147,159,177.121791241319
149,159,95.7198793192736
151,159,40.6572458730283
153,159,62.1290637936507
155,159,106.071516070242
157,159,65.9403623164426
161,159,80.0888576730278
163,159,129.440979886121
165,159,80.911136915533
167,159,27.3545299843977
169,159,55.2193889401352
171,159,54.3804873685226
173,159,165.240914312893
175,159,132.368956485397
177,159,244.970083873973
179,159,44.7537413986575
181,159,128.677595103083
183,159,105.682537486365
185,159,145.322945691761
187,159,222.123363656629
189,159,78.0247884034927
191,159,143.054241890314
193,159,53.2332351892647
195,159,146.358130236466
197,159,36.7403095303107
199,159,101.204698114431
1,167,69.6688958439456
3,167,66.8371206130953
5,167,95.122316579125
7,167,24.5762336221177
9,167,104.422190136877
11,167,107.304355654254
13,167,192.547676629906
15,167,191.878125504952
17,167,109.067206776429
19,167,144.850785223373
21,167,129.743089536225
23,167,87.0077443595566
25,167,17.6507296672039
27,167,84.4536089095972
29,167,240.035064320356
31,167,213.034705364277
33,167,90.8824528173383
35,167,59.2400720737781
37,167,62.64678710679
39,167,215.199685498364
41,167,212.493812036033
43,167,198.322871804825
45,167,73.460008023819
47,167,117.015840867726
49,167,179.531352323544
51,167,82.4938318392322
53,167,252.441882629259
55,167,253.317059875213
57,167,33.5903885441373
59,167,45.7183885349504
61,167,133.702575983223
63,167,92.1138999471356
65,167,154.723586082498
67,167,56.7358348981356
69,167,122.965946225712
71,167,52.0541404900721
73,167,213.660036381742
75,167,201.613315947717
77,167,112.594742046885
79,167,145.379270109214
81,167,59.1823625812942
83,167,160.058632549458
85,167,78.0370740461754
87,167,153.978943393207
89,167,125.456406531769
91,167,197.211599910233
93,167,60.66829117668
95,167,231.147476372727
97,167,48.8761242048072
99,167,162.19859745316
101,167,107.183666290672
103,167,164.791703024322
105,167,62.0144869271511
107,167,147.605147284583
109,167,56.0323751534888
111,167,104.114154367373
113,167,179.090842271171
115,167,143.325552989454
117,167,180.298240488324
119,167,32.9796647212119
121,167,117.653521442195
123,167,19.8309599632664
125,167,43.6225079795491
127,167,135.098952915403
129,167,156.302512846721
131,167,177.380769194952
133,167,160.151821240068
135,167,82.1970560016192
137,167,202.877927283447
139,167,233.350562535707
141,167,144.96144622148
143,167,224.057673370955
145,167,103.6133995389
147,167,163.35678695077
149,167,107.918452136675
151,167,37.3733638801636
153,167,35.6836460422344
155,167,80.0992527078648
157,167,78.5298764044438
159,167,27.3545299843977
161,167,94.0508103343942
163,167,108.646760753018
165,167,54.6555965165785
169,167,75.5701478906369
171,167,80.0830565101452
173,167,181.639372361658
175,167,144.722764272284
177,167,232.962828371939
179,167,26.9922200714919
181,167,126.637590205627
183,167,96.0424008679248
185,167,142.127005093287
187,167,210.164200814776
189,167,103.637692234755
191,167,126.841324000756
193,167,80.4058941879779
195,167,134.134703851459
197,167,62.9739245938553
199,167,121.895439460534
1,197,71.092155413173
3,197,33.0031499373851
5,197,34.6113164376325
7,197,87.5403127261172
9,197,50.2248449492835
11,197,70.3097793886829
13,197,219.214103050696
15,197,206.785584994193
17,197,161.423300771966
19,197,201.088360118987
21,197,111.100200015552
23,197,64.828703268274
25,197,53.6361413492084
27,197,50.2653455564949
29,197,251.184671225275
31,197,249.462610131102
33,197,75.9733096546416
35,197,46.0031002117795
37,197,85.0777526047373
39,197,203.334234563276
41,197,226.698759736898
43,197,189.490910309224
45,197,75.7895226212396
47,197,174.116410751851
49,197,213.618998332544
51,197,128.486378719362
53,197,263.551832483375
55,197,276.786902913641
57,197,35.9013498812475
59,197,17.2676438602345
61,197,175.312821765005
63,197,100.133949322698
65,197,171.910541183557
67,197,22.8340747235313
69,197,133.02946978751
71,197,66.3357848504427
73,197,221.515768081314
75,197,186.125522623836
77,197,112.311023654581
79,197,173.559592796676
81,197,49.2290512290269
83,197,168.503638600657
85,197,114.415866269743
87,197,135.741677794003
89,197,116.534439889515
91,197,205.692227856506
93,197,112.316223238131
95,197,258.108788313212
97,197,27.0170590640676
99,197,150.853459869903
101,197,136.213963459939
103,197,201.518464156239
105,197,96.0263937636592
107,197,181.313436442423
109,197,55.9756440518649
111,197,84.0895602924604
113,197,169.642284849285
115,197,116.232432249835
117,197,199.763491268837
119,197,63.7131163066683
121,197,84.2674368178192
123,197,70.9660622122929
125,197,88.6052341684205
127,197,150.141060707691
129,197,208.883225929524
131,197,182.829020413133
133,197,202.362270493151
135,197,86.5407900394345
137,197,235.172796191938
139,197,245.644011153629
141,197,193.477413519785
143,197,237.648881926841
145,197,95.9754158719469
147,197,188.465445639885
149,197,103.918086993319
151,197,57.1912831689139
153,197,95.1080354586018
155,197,137.053582864044
157,197,51.488877570811
159,197,36.7403095303107
161,197,87.5917698342325
163,197,152.082491634008
165,197,112.986611047927
167,197,62.9739245938553
169,197,29.15903644103
171,197,17.7724806977216
173,197,162.012312046793
175,197,137.383868136179
177,197,252.247794975768
179,197,81.0063442092323
181,197,126.697055556813
183,197,115.490321917584
185,197,143.831428177697
187,197,229.784887657773
189,197,58.4927414220098
191,197,158.966638708775
193,197,28.1117356243296
195,197,156.810928571742
199,197,93.4473305616043
1,93,71.3577449454801
3,93,125.539172733198
5,93,146.896951090162
7,93,49.2155444667531
9,93,160.108335081072
11,93,167.302146325351
13,93,139.172586953245
15,93,147.06613096597
17,93,49.5135806932327
19,93,88.9053835927661
21,93,189.854870039031
23,93,147.664743076801
25,93,78.3142342132863
27,93,144.196210882229
29,93,195.569820213684
31,93,154.166687047968
33,93,95.1987816253263
35,93,119.777970957315
37,93,47.52270945264
39,93,272.606283897855
41,93,167.003483201902
43,93,255.154328868647
45,93,132.573446983353
47,93,62.6020743530115
49,93,122.314231460296
51,93,23.4898048994131
53,93,207.512937365653
55,93,200.064432207517
57,93,76.4149389330566
59,93,96.5760724351165
61,93,74.2959643138714
63,93,73.345056108018
65,93,111.240793154396
67,93,95.8354799122768
69,93,91.5479107661315
71,93,110.975351738175
73,93,173.144207614738
75,93,260.12635025502
77,93,94.4982776662458
79,93,93.7100128271861
81,93,79.5422884886475
83,93,123.752814166501
85,93,32.0435697254228
87,93,213.680895189399
89,93,184.165178219193
91,93,157.286308464141
95,93,176.406779188352
97,93,106.883036598235
99,93,220.453633237993
101,93,60.084443231504
103,93,106.687769211942
105,93,31.946234081188
107,93,91.8563107120529
109,93,116.523977565674
111,93,164.668368418365
113,93,236.498090977356
115,93,203.934194250318
117,93,132.691132892838
119,93,91.3382526640606
121,93,178.123680413676
123,93,43.4754345065139
125,93,24.3192312100559
127,93,96.3131442505387
129,93,97.1738858848176
131,93,141.814703943915
133,93,100.08309288023
135,93,72.5491205154895
137,93,145.973430372017
139,93,188.309131530821
141,93,84.3886050326051
143,93,178.459281490226
145,93,95.8628583619423
147,93,112.625251312056
149,93,166.268356992248
151,93,57.4570164824562
153,93,28.6458903887307
155,93,27.3170748095032
157,93,98.9894389418801
159,93,84.1446678896632
161,93,153.481519645213
163,93,49.3050206092456
165,93,18.1022457529331
167,93,60.66829117668
169,93,110.965944850135
171,93,126.087461875597
173,93,241.200575435944
175,93,202.468966118842
177,93,182.928206357194
179,93,72.9249068638253
181,93,104.312766482702
183,93,62.9182849194713
185,93,114.917537100918
187,93,160.79243882205
189,93,162.147868402649
191,93,73.8221926887446
193,93,135.847616895877
195,93,88.3705193465041
197,93,112.316223238131
199,93,182.561985809065
1,153,74.4732622384659
3,153,102.491956448807
5,153,128.795648404655
7,153,20.5842831540323
9,153,139.526346485061
11,153,142.80716762247
13,153,167.292116588405
15,153,172.869259622394
17,153,74.1781420060734
19,153,109.167498849272
21,153,162.409024281968
23,153,121.721564164137
25,153,52.6980174583265
27,153,120.070047488784
29,153,221.507771656517
31,153,182.710339158683
33,153,98.902112446578
35,153,94.4376599899096
37,153,56.052493877161
39,153,244.086015945071
41,153,193.13304550545
43,153,226.579958348856
45,153,104.74326633296
47,153,81.3456028138571
49,153,150.94705551156
51,153,52.1085583213548
53,153,233.635127994786
55,153,228.268355491782
57,153,60.5866099073252
59,153,78.1401017205649
61,153,102.828192126579
63,153,86.6210319085787
65,153,136.275434450325
67,153,83.1414602412659
69,153,111.414319360095
71,153,83.2283151960873
73,153,197.68364043677
75,153,231.819584856927
77,153,108.572522895753
79,153,121.214403629301
81,153,74.456381165264
83,153,146.286816152233
85,153,55.587277416988
87,153,185.892926681079
89,153,156.010911870441
91,153,181.510609777985
93,153,28.6458903887307
95,153,204.828635625456
97,153,84.3517660037515
99,153,192.121834549453
101,153,85.5292045837033
103,153,135.33104760597
105,153,46.1319171814777
107,153,120.286532436371
109,153,89.8689878679122
111,153,137.89413151367
113,153,207.998895633889
115,153,177.216346097806
117,153,159.278596024461
119,153,63.6625998658714
121,153,152.774878172515
123,153,24.846181827328
125,153,26.100032402961
127,153,119.344587127318
129,153,120.979864598079
131,153,164.29750381963
133,153,128.27654046951
135,153,81.3509940506195
137,153,174.599898870785
139,153,214.395062513948
141,153,110.85151066294
143,153,204.674014065016
145,153,105.246366876655
147,153,139.99718363945
149,153,138.052597404858
151,153,49.0257246290577
155,153,44.4373422946386
157,153,95.2979102374947
159,153,62.1290637936507
161,153,125.69833927526
163,153,77.9098489969514
165,153,18.9730845396935
167,153,35.6836460422344
169,153,100.732360104728
171,153,110.952504971181
173,153,213.296269312438
175,153,174.055332275376
177,153,210.395637277786
179,153,44.2853502715771
181,153,120.624408648839
183,153,82.3534985551608
185,153,133.610160236536
187,153,188.02003630982
189,153,139.306013825183
191,153,101.534818792501
193,153,115.322743194681
195,153,113.904776027649
197,153,95.1080354586018
199,153,156.397825104653
1,51,75.6761963936725
3,51,145.186597517576
5,51,162.977556683756
7,51,72.6898287796208
9,51,177.730786201181
11,51,187.576981209917
13,51,115.982509819735
15,51,126.038575125259
17,51,35.6587817501687
19,51,77.8080727636386
21,51,212.193908038763
23,51,169.038109244592
25,51,100.077060006575
27,51,164.369045255864
29,51,174.211129550389
31,51,131.016677956789
33,51,96.9940039769281
35,51,140.92941686431
37,51,51.1274619675921
39,51,295.841687075998
41,51,145.564808921517
43,51,278.458477753014
45,51,155.300880849233
47,51,55.6487003586911
49,51,98.8386607740307
53,51,185.956930717522
55,51,176.776031132621
57,51,93.0960156508952
59,51,113.951697455283
61,51,51.2973387405552
63,51,68.2095101912239
65,51,91.3526474665444
67,51,109.660875177294
69,51,78.0022913440873
71,51,133.699126930031
73,51,153.183916350074
75,51,283.141506233453
77,51,86.8776212904381
79,51,71.2531064630839
81,51,89.2428956877731
83,51,106.330465741781
85,51,22.1350986147723
87,51,236.264655847837
89,51,207.079342834621
91,51,137.738953468763
93,51,23.4898048994131
95,51,152.983407283866
97,51,126.472015211016
99,51,243.506443308277
101,51,41.2517420085965
103,51,83.2943836752652
105,51,35.2335026761003
107,51,68.456936669434
109,51,138.523521355836
111,51,186.559939910944
113,51,259.715532360569
115,51,225.691316519478
117,51,110.965637909449
119,51,114.088966667582
121,51,198.949806593462
123,51,63.8992028813974
125,51,40.9652026649557
127,51,79.0035551398893
129,51,81.2365130053967
131,51,124.158458006416
133,51,77.6698267554515
135,51,71.8260944379591
137,51,122.49207735958
139,51,166.837573488639
141,51,65.03419256231
143,51,156.900438273265
145,51,92.6402654618803
147,51,90.2039882365183
149,51,189.248674003517
151,51,71.4837557433054
153,51,52.1085583213548
155,51,32.3189797939923
157,51,106.389450464404
159,51,103.917863690811
161,51,176.135807035419
163,51,26.2036124310215
165,51,39.500936046083
167,51,82.4938318392322
169,51,122.519195468509
171,51,140.543810348892
173,51,263.860885727952
175,51,225.6071831156
177,51,160.23734332017
179,51,96.3560979555276
181,51,93.9289602175049
183,51,52.0796659679886
185,51,101.699890800837
187,51,138.352633149284
189,51,181.311228537855
191,51,51.2810742093666
193,51,153.723990789368
195,51,68.3227624966755
197,51,128.486378719362
199,51,203.959954279587
1,171,76.2050881492558
3,171,43.7863877942761
5,171,25.2986162013209
7,171,104.648178279944
9,171,45.1825331280237
11,171,72.7161335195197
13,171,224.472650265002
15,171,208.960755786703
17,171,174.50703752837
19,171,214.981151714107
21,171,117.139292636842
23,171,73.3504538486577
25,171,71.3909021664657
27,171,56.6795428343673
29,171,251.686840453178
31,171,257.126225944261
33,171,75.3061694143749
35,171,59.7534569679639
37,171,93.9864501747155
39,171,208.790787158669
41,171,228.371771151843
43,171,196.012710804729
45,171,89.1750402939098
47,171,188.457305944798
49,171,221.012880388115
51,171,140.543810348892
53,171,263.907366151087
55,171,280.511273681639
57,171,50.5429464914096
59,171,34.5295051354183
61,171,185.3120811055
63,171,104.143808501035
65,171,175.417684698007
67,171,30.9171642369413
69,171,135.803409553755
71,171,82.2550021675861
73,171,221.477228733804
75,171,190.839809595713
77,171,113.170060444224
79,171,180.010337388443
81,171,55.1610776421365
83,171,169.669372558358
85,171,124.697315355483
87,171,140.905297321318
89,171,125.041120935559
91,171,206.083340997875
93,171,126.087461875597
95,171,262.998823598578
97,171,43.3717726332112
99,171,157.538998735241
101,171,143.887279187455
103,171,209.802869809144
105,171,106.705084181576
107,171,189.09556147542
109,171,70.8195646782703
111,171,91.3852240957688
113,171,176.386715272444
115,171,119.30447493041
117,171,203.327269398232
119,171,81.1601485394228
121,171,86.9052900369876
123,171,86.3642392525921
125,171,101.931469789176
127,171,153.662144298261
129,171,221.587608960011
131,171,182.808956921462
133,171,212.150534082772
135,171,90.6705589275794
137,171,241.808392275068
139,171,246.533697704249
141,171,205.13038322682
143,171,239.002948545279
145,171,95.7278313703281
147,171,193.786883910974
149,171,114.2233098414
151,171,69.2328390746248
153,171,110.952504971181
155,171,151.686023457589
157,171,50.3077585135876
159,171,54.3804873685226
161,171,98.2716721422448
163,171,162.97570779204
165,171,128.290423141826
167,171,80.0830565101452
169,171,24.8785397842454
173,171,166.001175087335
175,171,145.532573159949
177,171,255.031191173311
179,171,98.7731855666803
181,171,126.91390710265
183,171,121.588674778814
185,171,143.832973126457
187,171,232.934205678113
189,171,58.3138098942374
191,171,166.791418151981
193,171,30.2273264861961
195,171,162.195420276411
197,171,17.7724806977216
199,171,97.2798100179648
1,185,76.5244940810265
3,185,174.805812432323
5,185,168.655214347914
7,185,149.628072787736
9,185,188.986349950679
11,185,214.081300347794
13,185,94.6250008267596
15,185,67.5326681252512
17,185,127.210704020996
19,185,163.169230845019
21,185,253.540860906367
23,185,206.356610609614
25,185,154.013385626296
27,185,193.694795892818
29,185,107.854322946904
31,185,138.271381118198
33,185,68.5538069456165
35,185,181.255477905694
37,185,80.1884077438174
39,185,345.325336506398
41,185,85.5160849583743
43,185,330.327415977213
45,185,207.033509657676
47,185,150.75063326601
49,185,105.226665940138
51,185,101.699890800837
53,185,120.085121000193
55,185,141.377242064585
57,185,124.76447340102
59,185,140.042630215801
61,185,101.553588939091
63,185,50.0423547237993
65,185,43.2858420554548
67,185,121.583075695883
69,185,23.710232107867
71,185,188.482013331324
73,185,77.7618456970872
75,185,328.904930683031
77,185,31.767527749588
79,185,67.4786313654554
81,185,96.6540582222849
83,185,27.2812829008709
85,185,83.2117570641917
87,185,278.552125124955
89,185,255.932736194734
91,185,62.2528526855439
93,185,114.917537100918
95,185,128.609599384018
97,185,160.189906600795
99,185,292.004576311604
101,185,62.9204459705401
103,185,103.174041173222
105,185,87.4958358335425
107,185,84.1995822235684
109,185,185.77566830332
111,185,226.034951109733
113,185,310.435682526491
115,185,260.019459648374
117,185,67.1977889059859
119,185,172.571475740506
121,185,228.091732822874
123,185,124.770347769624
125,185,107.830338702632
127,185,30.5013482917694
129,185,153.962923185119
131,185,39.0459921167044
133,185,117.804877124235
135,185,61.3628553458304
137,185,118.04436390571
139,185,102.801639372479
141,185,130.813038016169
143,185,95.6467903401552
145,185,48.1467739102994
147,185,69.0090871529329
149,185,240.579692649586
151,185,106.508443003642
153,185,133.610160236536
155,185,133.921256306096
157,185,93.6132666064774
159,185,145.322945691761
161,185,224.546965944214
163,185,98.4278807627271
165,185,132.557626959553
167,185,142.127005093287
169,185,118.97168986216
171,185,143.832973126457
173,185,305.369663265402
175,185,276.724137120728
177,185,113.939280277673
179,185,167.440071825858
181,185,17.1419388373866
183,185,52.0653438294829
187,185,93.4368889871974
189,185,201.278854195561
191,185,71.725818550048
193,185,171.178005679235
195,185,48.9945600043183
197,185,143.831428177697
199,185,237.164147366681
1,25,78.9038143280143
3,25,50.8561063309176
5,25,82.7216514594082
7,25,37.937766321504
9,25,89.7185865467981
11,25,90.1277374997941
13,25,208.993515202103
15,25,206.691311632094
17,25,126.535697421331
19,25,161.636501139942
21,25,112.285505108444
23,25,69.3864744929962
27,25,67.5237975724859
29,25,254.49670889067
31,25,230.420242002196
33,25,97.4153770033909
35,25,41.7689821143463
37,25,76.3725149644538
39,25,198.68382105201
41,25,227.314309353534
43,25,182.057644802019
45,25,56.7052989734842
47,25,133.7247378085
49,25,196.678226211554
51,25,100.077060006575
53,25,266.948597300756
55,25,269.580483102866
57,25,34.2131614420979
59,25,37.4192991346573
61,25,151.231443201618
63,25,104.107519033177
65,25,169.614238406667
67,25,53.9989785025405
69,25,136.179066600351
71,25,35.7918529220725
73,25,227.426336339221
75,25,184.704134016437
77,25,123.440451290402
79,25,161.760664694744
81,25,64.1708679109162
83,25,173.496229725929
85,25,94.7219617313182
87,25,136.665776996446
89,25,108.622550439023
91,25,210.981235876248
93,25,78.3142342132863
95,25,247.75110112794
97,25,34.0992808442931
99,25,145.457548994452
101,25,123.31843129717
103,25,182.102967662393
105,25,77.965158211866
107,25,164.60403569108
109,25,38.4717286243075
111,25,86.4907187111452
113,25,162.648699493157
115,25,125.681858582782
117,25,195.733783295496
119,25,18.5954942335826
121,25,100.167178938576
123,25,36.7112828292316
125,25,60.6622030819649
127,25,149.412613037853
129,25,173.625189236045
131,25,190.435766004545
133,25,177.745705125416
135,25,92.9412434752558
137,25,219.932845228166
139,25,247.96795429686
141,25,162.574450045302
143,25,238.838844767305
145,25,112.495131523528
147,25,179.46657955838
149,25,91.3299112383611
151,25,47.5074210171191
153,25,52.6980174583265
155,25,97.0897736419267
157,25,81.0296873943008
159,25,17.4370774274039
161,25,76.9839616061728
163,25,126.199601319629
165,25,71.608390316857
167,25,17.6507296672039
169,25,72.3832536901691
171,25,71.3909021664657
173,25,164.356312899646
175,25,128.244641069651
177,25,248.624176917435
179,25,27.4147760312751
181,25,137.895172695419
183,25,110.430582588738
185,25,154.013385626296
187,25,225.780018154584
189,25,87.3604444057789
191,25,143.555928433316
193,25,66.3283651934896
195,25,149.670123301197
197,25,53.6361413492084
199,25,104.257890002852
1,127,79.1187090478535
3,127,178.455578211915
5,127,178.957945830657
7,127,137.657927519209
9,127,198.434226624822
11,127,219.889884145225
13,127,72.4249450215525
15,127,57.6732050232616
17,127,99.9079128126357
19,127,133.850779009533
21,127,255.783338526645
23,127,208.781227048383
25,127,149.412613037853
27,127,198.104224757328
29,127,105.084212261289
31,127,112.342684462713
33,127,80.606674240813
35,127,181.980012154215
37,127,73.0553411776901
39,127,346.149401265028
41,127,78.197502433404
43,127,330.251538073249
45,127,205.0899110776
47,127,123.410064702979
49,127,77.5866660942337
51,127,79.0035551398893
53,127,117.537119570482
55,127,126.883830402887
57,127,124.779563042954
59,127,142.93088530606
61,127,71.3374236378586
63,127,50.0071139499497
65,127,21.794285464269
67,127,127.307311006078
69,127,18.5503105167492
71,127,185.05037711673
73,127,78.8451767512626
75,127,330.758462968649
77,127,43.9380906732733
79,127,37.5867097030886
81,127,100.950694301758
83,127,27.4785479770557
85,127,64.5424090366184
87,127,280.896677891131
89,127,255.901152101699
91,127,62.474543118198
93,127,96.3131442505387
95,127,109.891316990348
97,127,161.978433854438
99,127,292.596836992269
101,127,37.8301549947369
103,127,73.6397769996215
105,127,74.5758058986796
107,127,53.968799999241
109,127,184.571019740314
111,127,228.302525813772
113,127,310.532733368181
115,127,264.478499420422
117,127,49.7072705634969
119,127,167.424140878889
121,127,233.46453376899
123,127,116.019422970544
125,127,95.3010020596997
129,127,123.746414777089
131,127,45.511329803307
133,127,87.4489047380676
135,127,63.6040667908604
137,127,93.4012127873028
139,127,98.5967068707117
141,127,100.574685349276
143,127,89.6285266305068
145,127,61.7942747828387
147,127,43.1262988779468
149,127,239.502063659567
151,127,103.390340524015
153,127,119.344587127318
155,127,111.102333997467
157,127,104.156115324422
159,127,143.986983560693
161,127,224.055650885381
163,127,70.7671335468746
165,127,114.414059156463
167,127,135.098952915403
169,127,129.165465989225
171,127,153.662144298261
173,127,308.293144366242
175,127,276.289388962844
177,127,102.174714708869
179,127,158.10161034089
181,127,36.1298833077609
183,127,39.0643960509315
185,127,30.5013482917694
187,127,79.6443224982622
189,127,208.624589996827
191,127,41.688603076534
193,127,178.220742873175
195,127,18.493271449819
197,127,150.141060707691
199,127,241.537135023
1,165,83.1610161174475
3,165,121.448118057441
5,165,147.020940271325
7,165,37.038751752976
9,165,158.260195030714
11,165,161.734739546901
13,165,155.327596498519
15,165,164.788212027007
17,165,55.9522127905997
19,165,90.1984305084243
21,165,180.325601007361
23,165,140.419198234327
25,165,71.608390316857
27,165,139.031340787791
29,165,213.200801173825
31,165,167.290824492477
33,165,107.614778211953
35,165,113.302634406923
37,165,61.106869543472
39,165,260.263425945842
41,165,184.592371647712
43,165,242.538149958929
45,165,122.44784654478
47,165,62.3991576207922
49,165,136.9269694609
51,165,39.500936046083
53,165,225.067757556915
55,165,215.966548605295
57,165,77.7478002793805
59,165,96.2551399698306
61,165,87.7375613468319
63,165,89.2949915998579
65,165,129.189824515018
67,165,99.4471426372826
69,165,109.334918408305
71,165,101.105545097189
73,165,191.120491827771
75,165,248.589304183371
77,165,110.887549248377
79,165,110.701144649474
81,165,87.383938020978
83,165,141.849472019382
85,165,50.0625833955694
87,165,203.466196317837
89,165,173.163324035455
91,165,175.311480927642
93,165,18.1022457529331
95,165,191.873703251574
97,165,103.25400915451
99,165,208.886730598816
101,165,78.0690787452883
103,165,120.860805077476
105,165,47.2058376225113
107,165,107.568180599557
109,165,108.395460698101
111,165,156.261950682189
113,165,224.293194281929
115,165,195.559969488697
117,165,150.137671786662
119,165,81.719815744848
121,165,171.577430416427
123,165,42.03053266475
125,165,32.4841148159702
127,165,114.414059156463
129,165,102.253831606329
131,165,159.913312821317
133,165,112.119636732788
135,165,86.8346579167594
137,165,160.586101053421
139,165,205.893302376252
141,165,93.0955833209246
143,165,196.003449097879
145,165,110.643835925671
147,165,129.653341751694
149,165,155.143556905471
151,165,62.9014006033603
153,165,18.9730845396935
155,165,25.4826457633535
157,165,107.840599216894
159,165,80.911136915533
161,165,143.387855963479
163,165,63.5166687273804
167,165,54.6555965165785
169,165,116.236575075803
171,165,128.290423141826
173,165,230.706816647024
175,165,190.655744664699
177,165,199.738233322475
179,165,60.5582421870687
181,165,121.385650294683
183,165,80.4930908485616
185,165,132.557626959553
187,165,177.820919505877
189,165,158.266522153107
191,165,90.7339930430926
193,165,134.01315627688
195,165,106.26083326482
197,165,112.986611047927
199,165,174.986009875274
1,7,83.8417617372261
3,7,88.7801509149223
5,7,119.311494859131
9,7,127.533776159255
11,7,126.954561515536
